FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUB-SECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 12,1,5743,Graphic Artist III,Annual,1,1,66684.00,66684.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 12,1,5743,Graphic Artist III,Annual,1,1,47688.00,47688.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,BX 15,10,1912,Project Coordinator,Annual,1,1,70380.00,70380.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,BX 15,10,1912,Project Coordinator,Annual,1,1,88812.00,88812.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,3 00,9,1343,Director of Library Personnel,Annual,1,1,108444.00,108444.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 12,1,1342,Senior Personnel Assistant,Annual,1,1,80328.00,80328.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 12,1,1342,Senior Personnel Assistant,Annual,1,1,60780.00,60780.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 12,1,1342,Senior Personnel Assistant,Annual,1,1,63708.00,63708.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 12,1,1342,Senior Personnel Assistant,Annual,2,1,73200.00,146400.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,BX 16,20,1304,Supervisor of Personnel Services,Annual,1,1,97416.00,97416.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,BX 13,10,1303,Administrative Services Officer I - Excluded,Annual,1,1,63276.00,63276.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,BX 15,20,1302,Administrative Services Officer II,Annual,1,1,70380.00,70380.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,BX 15,20,1302,Administrative Services Officer II,Annual,1,1,88812.00,88812.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,3 00,20,1191,Contracts Administrator,Annual,1,1,79572.00,79572.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,3 00,20,1179,Manager of Finance,Annual,1,1,104772.00,104772.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,BX 15,10,0802,Executive Administrative Assistant II,Annual,1,1,63516.00,63516.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,3 00,0,0719,Director Of Marketing,Annual,1,1,84180.00,84180.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,3 00,0,0705,Director Public Affairs,Annual,1,1,84000.00,84000.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 14,1,0703,Public Relations Rep III,Annual,1,1,80328.00,80328.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 13,1,0702,Public Relations Rep II,Annual,1,1,88116.00,88116.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 12,1,0701,Public Relations Rep I,Annual,1,1,69888.00,69888.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 10,1,0694,Reprographics Technician III,Annual,2,1,66684.00,133368.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,3 00,0,0676,Web Developer/Administrator-CPL,Annual,1,1,89364.00,89364.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,3 00,0,0674,Director of Library Technology,Annual,1,1,126996.00,126996.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,BX 16,10,0642,Help Desk Supervisor - Excluded,Annual,1,1,84780.00,84780.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,G 06,5,0574,Librarian III,Annual,1,1,87912.00,87912.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,GY 10,20,0527,Library Division Chief,Annual,1,1,102024.00,102024.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,GY 10,20,0527,Library Division Chief,Annual,1,1,99108.00,99108.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,G 05,5,0506,Librarian II,Annual,1,1,80424.00,80424.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,G 04,5,0501,Librarian I,Annual,2,1,72840.00,145680.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 08,1,0447,Senior Library Clerk,Annual,1,1,55428.00,55428.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 08,1,0447,Senior Library Clerk,Annual,1,1,48168.00,48168.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 10,1,0431,Clerk IV,Annual,1,1,63708.00,63708.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 10,1,0431,Clerk IV,Annual,1,1,60780.00,60780.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 10,1,0431,Clerk IV,Annual,1,1,39624.00,39624.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,BX 15,10,0320,Assistant to the Commissioner,Annual,1,1,80916.00,80916.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,BX 14,20,0318,Assistant to the Commissioner,Annual,1,1,67224.00,67224.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,3 00,9,0313,Assistant Commissioner,Annual,1,1,112788.00,112788.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,3 00,9,0313,Assistant Commissioner,Annual,1,1,102204.00,102204.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,3 00,9,0313,Assistant Commissioner,Annual,1,1,111324.00,111324.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,3 00,9,0311,Projects Administrator,Annual,1,1,100692.00,100692.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,3 00,9,0311,Projects Administrator,Annual,1,1,96708.00,96708.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,BX 16,20,0309,Coordinator of Special Projects,Annual,1,1,88812.00,88812.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 13,1,0308,Staff Assistant,Annual,1,1,76656.00,76656.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 13,1,0308,Staff Assistant,Annual,1,1,60168.00,60168.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 13,1,0308,Staff Assistant,Annual,1,1,66684.00,66684.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 12,1,0303,Administrative Assistant III,Annual,1,1,80328.00,80328.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 12,1,0303,Administrative Assistant III,Annual,2,1,66684.00,133368.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 12,1,0303,Administrative Assistant III,Annual,1,1,69888.00,69888.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 10,1,0302,Administrative Assistant II,Annual,1,1,39624.00,39624.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 11,1,0190,Accounting Technician II,Annual,1,1,63708.00,63708.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,B 11,1,0190,Accounting Technician II,Annual,1,1,73200.00,73200.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,G 06,4,0103,Accountant III,Annual,3,1,87912.00,263736.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,G 05,4,0102,Accountant II,Annual,1,1,80424.00,80424.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,G 04,4,0101,Accountant I,Annual,2,1,72840.00,145680.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,10481.00,10481.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3005,Administration and Support Services,0,,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,12863.00,12863.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,BX 15,10,1912,Project Coordinator,Annual,1,1,67224.00,67224.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 06,5,0902,Audio Equipment Technician,Annual,1,1,38208.00,38208.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 11,5,0901,Audio-Visual Specialist,Annual,1,1,63708.00,63708.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 11,5,0901,Audio-Visual Specialist,Annual,1,1,73200.00,73200.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,BX 11,10,0840,Assistant Supervisor of Data Entry Operators,Annual,1,1,52536.00,52536.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,BX 15,10,0802,Executive Administrative Assistant II,Annual,1,1,63516.00,63516.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 07,5,0579,Librarian IV,Annual,3,1,83256.00,249768.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 07,5,0579,Librarian IV,Annual,2,1,68772.00,137544.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 07,5,0579,Librarian IV,Annual,6,1,75840.00,455040.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 07,5,0579,Librarian IV,Annual,2,1,79632.00,159264.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 07,5,0579,Librarian IV,Annual,3,1,87036.00,261108.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 07,5,0579,Librarian IV,Annual,1,1,90948.00,90948.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 07,5,0579,Librarian IV,Annual,57,1,95880.00,5465160.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 03,5,0575,Library Associate - Hourly,Hourly,46440,0,23.88,1108987.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 06,5,0574,Librarian III,Annual,4,1,79632.00,318528.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 06,5,0574,Librarian III,Annual,39,1,87912.00,3428568.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 06,5,0574,Librarian III,Annual,5,1,83256.00,416280.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 06,5,0574,Librarian III,Annual,8,1,75840.00,606720.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 06,5,0574,Librarian III,Annual,1,1,72120.00,72120.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 06,5,0574,Librarian III,Annual,1,1,65460.00,65460.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 06,5,0574,Librarian III,Annual,4,1,62280.00,249120.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 03,5,0573,Library Associate,Annual,2,1,48792.00,97584.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 03,5,0573,Library Associate,Annual,39,1,66120.00,2578680.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 03,5,0573,Library Associate,Annual,2,1,46572.00,93144.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,4 00,5,0539,Library Page,Hourly,181501,0,11.93,2165307.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,GY 10,20,0527,Library Division Chief,Annual,1,1,102024.00,102024.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,GY 10,20,0527,Library Division Chief,Annual,3,1,99108.00,297324.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,GY 11,20,0517,District Chief,Annual,1,1,110352.00,110352.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,GY 11,20,0517,District Chief,Annual,1,1,102708.00,102708.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,GY 11,20,0517,District Chief,Annual,1,1,101700.00,101700.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,GY 10,20,0514,Regional Library Director,Annual,2,1,76116.00,152232.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 05,5,0506,Librarian II,Annual,6,1,56556.00,339336.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 05,5,0506,Librarian II,Annual,4,1,59352.00,237408.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 05,5,0506,Librarian II,Annual,2,1,62280.00,124560.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 05,5,0506,Librarian II,Annual,1,1,65460.00,65460.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 05,5,0506,Librarian II,Annual,1,1,68772.00,68772.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 05,5,0506,Librarian II,Annual,7,1,75840.00,530880.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 05,5,0506,Librarian II,Annual,38,1,80424.00,3056112.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 04,5,0503,Librarian I - Hourly,Hourly,13600,0,26.32,357952.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 04,5,0502,Archival Specialist,Annual,1,1,51324.00,51324.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 04,5,0501,Librarian I,Annual,64,1,72840.00,4661760.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 04,5,0501,Librarian I,Annual,5,1,68772.00,343860.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 04,5,0501,Librarian I,Annual,2,1,65460.00,130920.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 04,5,0501,Librarian I,Annual,5,1,62280.00,311400.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 04,5,0501,Librarian I,Annual,2,1,59352.00,118704.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 04,5,0501,Librarian I,Annual,4,1,56556.00,226224.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 04,5,0501,Librarian I,Annual,10,1,53796.00,537960.00
