FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUB-SECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
Grant,41,HEALTH,0U12,BUILDING EPIDEMIOLOGY AND HEALTH IT,1005,DEPARTMENT OF PUBLIC HEALTH,2710,BUILDING EPIDEMIOLOGY AND HLTH,3710,Building Epidemiology and Health IT Capacity,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,5440.00,5440.00
Grant,41,HEALTH,0U15,CHILDHOOD LEAD POISONING PREVENTION,1005,DEPARTMENT OF PUBLIC HEALTH,2804,CHILDHOOD LEAD POISONING PREV,3906,Childhood Lead Poisoning Prevention,0000,,B 14,4,3466,Public Health Administrator II,Annual,1,1,55644.00,55644.00
Grant,41,HEALTH,0U15,CHILDHOOD LEAD POISONING PREVENTION,1005,DEPARTMENT OF PUBLIC HEALTH,2804,CHILDHOOD LEAD POISONING PREV,3906,Childhood Lead Poisoning Prevention,0000,,BX 17,10,3092,Program Director,Annual,1,1,76716.00,76716.00
Grant,41,HEALTH,0U15,CHILDHOOD LEAD POISONING PREVENTION,1005,DEPARTMENT OF PUBLIC HEALTH,2804,CHILDHOOD LEAD POISONING PREV,3906,Childhood Lead Poisoning Prevention,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,55234.00,55234.00
Grant,41,HEALTH,0U15,CHILDHOOD LEAD POISONING PREVENTION,1005,DEPARTMENT OF PUBLIC HEALTH,2804,CHILDHOOD LEAD POISONING PREV,3906,Childhood Lead Poisoning Prevention,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2288.00,2288.00
Grant,41,HEALTH,0U17,GENETICS EDUCATION / FOLLOW UP SERVICES,1005,DEPARTMENT OF PUBLIC HEALTH,2729,Genetics Education,3729,Genetics Education / Follow Up Services,0000,,S 05,37,3752,Public Health Nurse II,Annual,1,1,107340.00,107340.00
Grant,41,HEALTH,0U17,GENETICS EDUCATION / FOLLOW UP SERVICES,1005,DEPARTMENT OF PUBLIC HEALTH,2729,Genetics Education,3729,Genetics Education / Follow Up Services,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,44793.00,44793.00
Grant,41,HEALTH,0U17,GENETICS EDUCATION / FOLLOW UP SERVICES,1005,DEPARTMENT OF PUBLIC HEALTH,2729,Genetics Education,3729,Genetics Education / Follow Up Services,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1734.00,1734.00
Grant,41,HEALTH,0U21,RESOURCE CONSERVATION,1005,DEPARTMENT OF PUBLIC HEALTH,2721,RESOURCE CONSERVATION,3721,Resource Conservation,0000,,3 00,9,0313,Assistant Commissioner,Annual,1,1,102672.00,102672.00
Grant,41,HEALTH,0U21,RESOURCE CONSERVATION,1005,DEPARTMENT OF PUBLIC HEALTH,2721,RESOURCE CONSERVATION,3721,Resource Conservation,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,42845.00,42845.00
Grant,41,HEALTH,0U22,HOUSING OPPORTUNITIES - AIDS,1005,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,3993,AIDS,0000,,B 16,4,3467,Public Health Administrator III,Annual,1,1,92592.00,92592.00
Grant,41,HEALTH,0U22,HOUSING OPPORTUNITIES - AIDS,1005,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,3993,AIDS,0000,,B 14,4,3466,Public Health Administrator II,Annual,1,1,92592.00,92592.00
Grant,41,HEALTH,0U22,HOUSING OPPORTUNITIES - AIDS,1005,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,3993,AIDS,0000,,BX 17,10,3092,Program Director,Annual,1,1,68220.00,68220.00
Grant,41,HEALTH,0U22,HOUSING OPPORTUNITIES - AIDS,1005,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,3993,AIDS,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,105746.00,105746.00
Grant,41,HEALTH,0U22,HOUSING OPPORTUNITIES - AIDS,1005,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,3993,AIDS,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1410.00,1410.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,SY 06,30,3756,Public Health Nurse III - Excluded,Annual,1,1,94404.00,94404.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,SZ 07,56,3754,Public Health Nurse IV,Annual,1,1,107280.00,107280.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,SZ 06,56,3753,Public Health Nurse III,Annual,1,1,102816.00,102816.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,S 04,37,3751,Public Health Nurse I,Annual,3,1,97320.00,291960.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,B 14,4,3466,Public Health Administrator II,Annual,1,1,97056.00,97056.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,B 14,4,3466,Public Health Administrator II,Annual,1,1,84420.00,84420.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,B 12,4,3465,Public Health Administrator I,Annual,2,1,84420.00,168840.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,B 12,4,3465,Public Health Administrator I,Annual,2,1,76932.00,153864.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,B 12,4,3465,Public Health Administrator I,Annual,3,1,73440.00,220320.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,B 12,4,3465,Public Health Administrator I,Annual,1,1,63876.00,63876.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,BX 16,10,3464,Public Health Ad III - Excluded,Annual,1,1,85008.00,85008.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,BX 16,10,3464,Public Health Ad III - Excluded,Annual,1,1,62820.00,62820.00
Grant,41,HEALTH,0U25,LOCAL HEALTH PROTECTION,1005,DEPARTMENT OF PUBLIC HEALTH,2730,Local Health Protection,3730,Local Health Protection,0000,,B 13,3,2381,Sanitarian II,Annual,4,1,80568.00,322272.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,B 14,3,3441,Supervising Disease Control Investigator,Annual,1,1,80568.00,80568.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,B 12,3,3434,Communicable Disease Control Investigator II,Annual,2,1,84420.00,168840.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,G 07,4,3414,Epidemiologist II,Annual,2,1,100776.00,201552.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,1 00,9,3348,Medical Director,Annual,1,1,148284.00,148284.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,BX 17,10,3092,Program Director,Annual,1,1,89076.00,89076.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,BX 15,10,1912,Project Coordinator,Annual,1,1,57252.00,57252.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,B 09,1,0665,Senior Data Entry Operator,Annual,1,1,63876.00,63876.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,B 08,1,0430,Clerk III,Annual,2,1,53076.00,106152.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,B 08,1,0430,Clerk III,Annual,1,1,31872.00,31872.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,B 12,1,0303,Administrative Assistant III,Annual,1,1,84420.00,84420.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,B 10,1,0302,Administrative Assistant II,Annual,1,1,70092.00,70092.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,1099436.00,1099436.00
Grant,41,HEALTH,0U23,IMMUNIZATION /VACCINES FOR CHILDREN,1005,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATIONS,3934,Immunization,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,8922.00,8922.00
Grant,41,HEALTH,0U25,LOCAL HEALTH PROTECTION,1005,DEPARTMENT OF PUBLIC HEALTH,2730,Local Health Protection,3730,Local Health Protection,0000,,B 08,3,3743,Public Health Aide,Annual,1,1,53076.00,53076.00
Grant,41,HEALTH,0U25,LOCAL HEALTH PROTECTION,1005,DEPARTMENT OF PUBLIC HEALTH,2730,Local Health Protection,3730,Local Health Protection,0000,,B 12,4,3465,Public Health Administrator I,Annual,1,1,70092.00,70092.00
Grant,41,HEALTH,0U25,LOCAL HEALTH PROTECTION,1005,DEPARTMENT OF PUBLIC HEALTH,2730,Local Health Protection,3730,Local Health Protection,0000,,B 14,3,3441,Supervising Disease Control Investigator,Annual,1,1,55644.00,55644.00
Grant,41,HEALTH,0U25,LOCAL HEALTH PROTECTION,1005,DEPARTMENT OF PUBLIC HEALTH,2730,Local Health Protection,3730,Local Health Protection,0000,,B 12,3,3434,Communicable Disease Control Investigator II,Annual,2,1,76932.00,153864.00
Grant,41,HEALTH,0U25,LOCAL HEALTH PROTECTION,1005,DEPARTMENT OF PUBLIC HEALTH,2730,Local Health Protection,3730,Local Health Protection,0000,,B 12,3,3434,Communicable Disease Control Investigator II,Annual,1,1,73440.00,73440.00
Grant,41,HEALTH,0U25,LOCAL HEALTH PROTECTION,1005,DEPARTMENT OF PUBLIC HEALTH,2730,Local Health Protection,3730,Local Health Protection,0000,,B 12,3,3434,Communicable Disease Control Investigator II,Annual,2,1,70092.00,140184.00
CDBG,5,OBM,0J44,CDBG,1005,OBM,2505,ADMINISTRATION AND MONITORING,3505,Administration and Monitoring,0000,,BX 13,20,0366,Staff Assistant - Excluded,Annual,1,1,68556.00,68556.00
Grant,41,HEALTH,0U25,LOCAL HEALTH PROTECTION,1005,DEPARTMENT OF PUBLIC HEALTH,2730,Local Health Protection,3730,Local Health Protection,0000,,B 12,3,3434,Communicable Disease Control Investigator II,Annual,1,1,54984.00,54984.00
Grant,41,HEALTH,0U25,LOCAL HEALTH PROTECTION,1005,DEPARTMENT OF PUBLIC HEALTH,2730,Local Health Protection,3730,Local Health Protection,0000,,B 12,3,3434,Communicable Disease Control Investigator II,Annual,2,1,46188.00,92376.00
Grant,41,HEALTH,0U25,LOCAL HEALTH PROTECTION,1005,DEPARTMENT OF PUBLIC HEALTH,2730,Local Health Protection,3730,Local Health Protection,0000,,1 00,9,3348,Medical Director,Annual,1,1,148284.00,148284.00
Grant,41,HEALTH,0U25,LOCAL HEALTH PROTECTION,1005,DEPARTMENT OF PUBLIC HEALTH,2730,Local Health Protection,3730,Local Health Protection,0000,,B 11,1,3130,Laboratory Technician,Annual,1,1,66948.00,66948.00
Grant,41,HEALTH,0U25,LOCAL HEALTH PROTECTION,1005,DEPARTMENT OF PUBLIC HEALTH,2730,Local Health Protection,3730,Local Health Protection,0000,,BX 17,10,3092,Program Director,Annual,1,1,73212.00,73212.00
Grant,41,HEALTH,0U25,LOCAL HEALTH PROTECTION,1005,DEPARTMENT OF PUBLIC HEALTH,2730,Local Health Protection,3730,Local Health Protection,0000,,B 13,3,2381,Sanitarian II,Annual,2,1,76932.00,153864.00
Grant,41,HEALTH,0U25,LOCAL HEALTH PROTECTION,1005,DEPARTMENT OF PUBLIC HEALTH,2730,Local Health Protection,3730,Local Health Protection,0000,,B 13,3,2381,Sanitarian II,Annual,1,1,54984.00,54984.00
Grant,41,HEALTH,0U25,LOCAL HEALTH PROTECTION,1005,DEPARTMENT OF PUBLIC HEALTH,2730,Local Health Protection,3730,Local Health Protection,0000,,B 13,3,2381,Sanitarian II,Annual,1,1,50676.00,50676.00
Grant,41,HEALTH,0U25,LOCAL HEALTH PROTECTION,1005,DEPARTMENT OF PUBLIC HEALTH,2730,Local Health Protection,3730,Local Health Protection,0000,,B 10,1,0302,Administrative Assistant II,Annual,1,1,70092.00,70092.00
Grant,41,HEALTH,0U25,LOCAL HEALTH PROTECTION,1005,DEPARTMENT OF PUBLIC HEALTH,2730,Local Health Protection,3730,Local Health Protection,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,681864.00,681864.00
Grant,41,HEALTH,0U25,LOCAL HEALTH PROTECTION,1005,DEPARTMENT OF PUBLIC HEALTH,2730,Local Health Protection,3730,Local Health Protection,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,13586.00,13586.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3911,MCH Block Grant,0000,,GY 06,10,3934,Social Worker III,Annual,2,1,77304.00,154608.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3911,MCH Block Grant,0000,,SZ 06,56,3753,Public Health Nurse III,Annual,3,1,102816.00,308448.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3911,MCH Block Grant,0000,,SZ 06,56,3753,Public Health Nurse III,Annual,1,1,98196.00,98196.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3911,MCH Block Grant,0000,,S 05,37,3752,Public Health Nurse II,Annual,1,1,107340.00,107340.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3911,MCH Block Grant,0000,,S 05,37,3752,Public Health Nurse II,Annual,1,1,102216.00,102216.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3911,MCH Block Grant,0000,,S 05,37,3752,Public Health Nurse II,Annual,1,1,97320.00,97320.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3911,MCH Block Grant,0000,,S 05,37,3752,Public Health Nurse II,Annual,1,1,68376.00,68376.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3911,MCH Block Grant,0000,,B 08,3,3743,Public Health Aide,Annual,3,1,31872.00,95616.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3911,MCH Block Grant,0000,,1 00,9,3348,Medical Director,Annual,1,1,148284.00,148284.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3911,MCH Block Grant,0000,,3 00,20,3057,Director of Program Operations,Annual,1,1,91800.00,91800.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3911,MCH Block Grant,0000,,BX 16,20,0729,Information Coordinator,Annual,1,1,69924.00,69924.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3911,MCH Block Grant,0000,,B 08,1,0430,Clerk III,Annual,1,1,58248.00,58248.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3911,MCH Block Grant,0000,,3 00,9,0313,Assistant Commissioner,Annual,1,1,102672.00,102672.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3911,MCH Block Grant,0000,,B 12,1,0303,Administrative Assistant III,Annual,1,1,76932.00,76932.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3911,MCH Block Grant,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,659326.00,659326.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3911,MCH Block Grant,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,4647.00,4647.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3913,MCH Case Management,0000,,S 05,37,3752,Public Health Nurse II,Annual,5,1,107340.00,536700.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3913,MCH Case Management,0000,,S 05,37,3752,Public Health Nurse II,Annual,3,1,102216.00,306648.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3913,MCH Case Management,0000,,S 05,37,3752,Public Health Nurse II,Annual,1,1,97320.00,97320.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3913,MCH Case Management,0000,,B 11,3,3429,Case Manager Assistant,Annual,1,1,76932.00,76932.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3913,MCH Case Management,0000,,B 11,3,3429,Case Manager Assistant,Annual,1,1,73440.00,73440.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3913,MCH Case Management,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,455292.00,455292.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3913,MCH Case Management,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3627.00,3627.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3917,MCH APORS,0000,,S 05,37,3752,Public Health Nurse II,Annual,1,1,107340.00,107340.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3917,MCH APORS,0000,,S 05,37,3752,Public Health Nurse II,Annual,2,1,102216.00,204432.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3917,MCH APORS,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,130102.00,130102.00
Grant,41,HEALTH,0U26,MATERNAL AND CHILD HEALTH,1005,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,3917,MCH APORS,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1708.00,1708.00
Grant,41,HEALTH,0U27,MORBIDITY AND RISK BEHAVIOR SURVEILLANCE,1005,DEPARTMENT OF PUBLIC HEALTH,2887,MORBIDITY AND RISK BEHAVIOR,3816,Morbidity and Risk Behavior Surveillance,0000,,B 12,4,3465,Public Health Administrator I,Annual,1,1,73440.00,73440.00
Grant,41,HEALTH,0U27,MORBIDITY AND RISK BEHAVIOR SURVEILLANCE,1005,DEPARTMENT OF PUBLIC HEALTH,2887,MORBIDITY AND RISK BEHAVIOR,3816,Morbidity and Risk Behavior Surveillance,0000,,G 07,4,3414,Epidemiologist II,Annual,2,1,100776.00,201552.00
Grant,41,HEALTH,0U27,MORBIDITY AND RISK BEHAVIOR SURVEILLANCE,1005,DEPARTMENT OF PUBLIC HEALTH,2887,MORBIDITY AND RISK BEHAVIOR,3816,Morbidity and Risk Behavior Surveillance,0000,,B 08,1,0664,Data Entry Operator,Annual,1,1,31872.00,31872.00
Grant,41,HEALTH,0U27,MORBIDITY AND RISK BEHAVIOR SURVEILLANCE,1005,DEPARTMENT OF PUBLIC HEALTH,2887,MORBIDITY AND RISK BEHAVIOR,3816,Morbidity and Risk Behavior Surveillance,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,128055.00,128055.00
Grant,41,HEALTH,0U27,MORBIDITY AND RISK BEHAVIOR SURVEILLANCE,1005,DEPARTMENT OF PUBLIC HEALTH,2887,MORBIDITY AND RISK BEHAVIOR,3816,Morbidity and Risk Behavior Surveillance,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2910.00,2910.00
Grant,41,HEALTH,0U28,MOSQUITO VECTOR PREVENTION,1005,DEPARTMENT OF PUBLIC HEALTH,2960,VECTOR CONTROL TIRE FUND,3837,Vector Control Tire Administration,0000,,B 16,4,3467,Public Health Administrator III,Annual,1,1,92592.00,92592.00
Grant,41,HEALTH,0U28,MOSQUITO VECTOR PREVENTION,1005,DEPARTMENT OF PUBLIC HEALTH,2960,VECTOR CONTROL TIRE FUND,3837,Vector Control Tire Administration,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,38639.00,38639.00
Grant,41,HEALTH,0U28,MOSQUITO VECTOR PREVENTION,1005,DEPARTMENT OF PUBLIC HEALTH,2960,VECTOR CONTROL TIRE FUND,3837,Vector Control Tire Administration,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,558.00,558.00
Grant,41,HEALTH,0U29,RYAN WHITE HIV CARE ACT - PART A,1005,DEPARTMENT OF PUBLIC HEALTH,2731,Ryan White HIV Care Act Part A,3731,Ryan White HIV Care Act A - Emergency Relief,0000,,1 00,9,9679,Deputy Commissioner,Annual,1,1,119772.00,119772.00
Grant,41,HEALTH,0U29,RYAN WHITE HIV CARE ACT - PART A,1005,DEPARTMENT OF PUBLIC HEALTH,2731,Ryan White HIV Care Act Part A,3731,Ryan White HIV Care Act A - Emergency Relief,0000,,B 16,4,3467,Public Health Administrator III,Annual,1,1,97056.00,97056.00
Grant,41,HEALTH,0U29,RYAN WHITE HIV CARE ACT - PART A,1005,DEPARTMENT OF PUBLIC HEALTH,2731,Ryan White HIV Care Act Part A,3731,Ryan White HIV Care Act A - Emergency Relief,0000,,B 16,4,3467,Public Health Administrator III,Annual,1,1,87492.00,87492.00
Grant,41,HEALTH,0U29,RYAN WHITE HIV CARE ACT - PART A,1005,DEPARTMENT OF PUBLIC HEALTH,2731,Ryan White HIV Care Act Part A,3731,Ryan White HIV Care Act A - Emergency Relief,0000,,B 16,4,3467,Public Health Administrator III,Annual,1,1,66984.00,66984.00
Grant,41,HEALTH,0U29,RYAN WHITE HIV CARE ACT - PART A,1005,DEPARTMENT OF PUBLIC HEALTH,2731,Ryan White HIV Care Act Part A,3731,Ryan White HIV Care Act A - Emergency Relief,0000,,B 14,4,3466,Public Health Administrator II,Annual,1,1,101592.00,101592.00
Grant,41,HEALTH,0U29,RYAN WHITE HIV CARE ACT - PART A,1005,DEPARTMENT OF PUBLIC HEALTH,2731,Ryan White HIV Care Act Part A,3731,Ryan White HIV Care Act A - Emergency Relief,0000,,B 14,4,3466,Public Health Administrator II,Annual,1,1,88344.00,88344.00
Grant,41,HEALTH,0U29,RYAN WHITE HIV CARE ACT - PART A,1005,DEPARTMENT OF PUBLIC HEALTH,2731,Ryan White HIV Care Act Part A,3731,Ryan White HIV Care Act A - Emergency Relief,0000,,B 14,4,3466,Public Health Administrator II,Annual,3,1,84420.00,253260.00
Grant,41,HEALTH,0U29,RYAN WHITE HIV CARE ACT - PART A,1005,DEPARTMENT OF PUBLIC HEALTH,2731,Ryan White HIV Care Act Part A,3731,Ryan White HIV Care Act A - Emergency Relief,0000,,B 14,4,3466,Public Health Administrator II,Annual,1,1,80568.00,80568.00
Grant,41,HEALTH,0U29,RYAN WHITE HIV CARE ACT - PART A,1005,DEPARTMENT OF PUBLIC HEALTH,2731,Ryan White HIV Care Act Part A,3731,Ryan White HIV Care Act A - Emergency Relief,0000,,B 12,4,3465,Public Health Administrator I,Annual,1,1,84420.00,84420.00
